,Series,k,Mean,stdDev
3713,3,54,1.912748842,1.842889751
3714,4,54,2.286734769,2.053536575
3715,5,54,2.110419451,2.19251393
3716,6,54,2.277736883,2.885781763
3717,7,54,2.379198212,3.637950577
3718,8,54,2.415326302,3.339912357
3719,9,54,2.179286579,1.763968033
3720,10,54,2.071979762,1.871316715
3721,1,55,2.132965052,2.575596628
3722,2,55,1.800721609,1.788935111
3723,3,55,1.918765569,1.846505268
3724,4,55,2.277504893,2.063485385
3725,5,55,2.119230521,2.198675777
3726,6,55,2.275139465,2.891452148
3727,7,55,2.384705675,3.640716731
3728,8,55,2.418821485,3.340937134
3729,9,55,2.181889052,1.762866161
3730,10,55,2.079967349,1.876130369
3731,1,56,2.121039474,2.578093308
3732,2,56,1.800546351,1.792432047
3733,3,56,1.928166249,1.852274341
3734,4,56,2.283004438,2.07826323
3735,5,56,2.122181119,2.213394702
3736,6,56,2.2744903,2.89062721
3737,7,56,2.386852093,3.650552305
3738,8,56,2.419508045,3.348137484
3739,9,56,2.184913408,1.76601486
3740,10,56,2.077266828,1.876451999
3741,1,57,2.112269611,2.579458386
3742,2,57,1.808861123,1.789654001
3743,3,57,1.92758584,1.852597419
3744,4,57,2.284828173,2.082777845
3745,5,57,2.116070549,2.210007324
3746,6,57,2.279620802,2.898749281
3747,7,57,2.393696418,3.653727497
3748,8,57,2.420030425,3.34358063
3749,9,57,2.185833575,1.765351686
3750,10,57,2.082555436,1.877597682
3751,1,58,2.116898499,2.595723268
3752,2,58,1.803898321,1.788529091
3753,3,58,1.935901818,1.843893047
3754,4,58,2.288610127,2.088763812
3755,5,58,2.105821802,2.229833079
3756,6,58,2.287589631,2.902220751
3757,7,58,2.392659669,3.654582133
3758,8,58,2.415519826,3.346936877
3759,9,58,2.195861382,1.782594149
3760,10,58,2.088782585,1.885151028
3761,1,59,2.108759098,2.606467892
3762,2,59,1.812049435,1.791622578
3763,3,59,1.940867919,1.848605976
3764,4,59,2.291431047,2.102056231
3765,5,59,2.107029196,2.237845283
3766,6,59,2.291370658,2.908907875
3767,7,59,2.388493564,3.661096315
3768,8,59,2.414631224,3.346973828
3769,9,59,2.199240586,1.787949902
3770,10,59,2.094805112,1.895004412
3771,1,60,2.115856283,2.609492449
3772,2,60,1.817029784,1.793872586
3773,3,60,1.937831397,1.851928587
3774,4,60,2.284429024,2.096632727
3775,5,60,2.101373455,2.240831893
3776,6,60,2.292781386,2.915904394
3777,7,60,2.392771419,3.667905334
3778,8,60,2.416436356,3.346707756
3779,9,60,2.192035313,1.778097223
3780,10,60,2.10161425,1.904221795
3781,1,61,2.121951946,2.610039059
3782,2,61,1.818952476,1.795637152
3783,3,61,1.940157325,1.844685854
3784,4,61,2.290901077,2.100297533
3785,5,61,2.113864758,2.25853527
3786,6,61,2.291484138,2.91127326
3787,7,61,2.39416545,3.671009887
3788,8,61,2.418254556,3.352054252
3789,9,61,2.197134755,1.77514583
3790,10,61,2.107322352,1.916551221
3791,1,62,2.12413569,2.619390877
3792,2,62,1.824485518,1.794645085
3793,3,62,1.947368974,1.855779721
3794,4,62,2.287979016,2.105885967
3795,5,62,2.109857964,2.262311551
3796,6,62,2.294549074,2.91525459
3797,7,62,2.39614247,3.679473313
3798,8,62,2.428915417,3.361184031
3799,9,62,2.199534283,1.783349902
3800,10,62,2.111078193,1.920693505
3801,1,63,2.128836375,2.634823194
3802,2,63,1.822740352,1.797055997
3803,3,63,1.948111576,1.859286894
3804,4,63,2.289795441,2.109773283
3805,5,63,2.103582631,2.252996445
3806,6,63,2.295292883,2.913578455
3807,7,63,2.402389152,3.684659518
3808,8,63,2.437496213,3.361181608
3809,9,63,2.191391254,1.774481846
3810,10,63,2.129198385,1.922790899
3811,1,64,2.129853196,2.64477448
3812,2,64,1.827262002,1.802611863
3813,3,64,1.954097638,1.868511814
3814,4,64,2.292690486,2.128139715
3815,5,64,2.107926159,2.257415257
3816,6,64,2.303136276,2.91970709
3817,7,64,2.399931722,3.686527543
3818,8,64,2.438668671,3.352759349
3819,9,64,2.190876086,1.789426384
3820,10,64,2.136637748,1.931289098
3821,1,65,2.13119505,2.651026339
3822,2,65,1.837794769,1.797600474
3823,3,65,1.954336007,1.859777125
3824,4,65,2.302272202,2.130466564
3825,5,65,2.110083766,2.266961158
3826,6,65,2.308302686,2.925820155
3827,7,65,2.4083241,3.684586053
3828,8,65,2.444131863,3.358798542
3829,9,65,2.189579542,1.790792179
3830,10,65,2.130895967,1.915730713
3831,1,66,2.12754892,2.661009133
3832,2,66,1.843813443,1.795826913
3833,3,66,1.953857301,1.863273323
3834,4,66,2.305905616,2.133461325
3835,5,66,2.104679091,2.275289371
3836,6,66,2.310490404,2.92633359
3837,7,66,2.414952278,3.685228411
3838,8,66,2.441538669,3.351473958
3839,9,66,2.195411674,1.794181325
3840,10,66,2.130996045,1.925070577
3841,1,67,2.127595155,2.669049231
3842,2,67,1.853196805,1.794632589
3843,3,67,1.954319261,1.868671987
3844,4,67,2.308015516,2.140137014
3845,5,67,2.098640339,2.279626508
3846,6,67,2.315662472,2.930183815
3847,7,67,2.42455404,3.695732124
3848,8,67,2.449132406,3.355520198
3849,9,67,2.193018747,1.799435536
3850,10,67,2.134634757,1.928221471
3851,1,68,2.121665105,2.68520589
3852,2,68,1.849573481,1.79022292
3853,3,68,1.959318562,1.872155268
3854,4,68,2.315244563,2.150699488
3855,5,68,2.103400218,2.286656568
3856,6,68,2.317806948,2.927420062
3857,7,68,2.426022645,3.696863703
3858,8,68,2.453888046,3.345536492
3859,9,68,2.207571731,1.804982537
3860,10,68,2.137810899,1.933014206
3861,1,69,2.113898851,2.684662588
3862,2,69,1.852555964,1.797111441
3863,3,69,1.96652682,1.863678938
3864,4,69,2.322399666,2.161755921
3865,5,69,2.102864008,2.292150642
3866,6,69,2.321254743,2.933577265
3867,7,69,2.424854183,3.70284491
3868,8,69,2.458184995,3.351411496
3869,9,69,2.220349103,1.809873142
3870,10,69,2.138896506,1.931351383
3871,1,70,2.110845368,2.684671035
3872,2,70,1.856527898,1.80246749
3873,3,70,1.974587226,1.86580618
3874,4,70,2.320305813,2.15905619
3875,5,70,2.105254306,2.300861438
3876,6,70,2.324060618,2.93928168
3877,7,70,2.431489437,3.700858256
3878,8,70,2.460691627,3.35782204
3879,9,70,2.218910687,1.797625021
3880,10,70,2.138750996,1.93845644
3881,1,71,2.113874301,2.703646569
3882,2,71,1.855884537,1.803952197
3883,3,71,1.976869743,1.866165984
3884,4,71,2.315894617,2.165819511
3885,5,71,2.105406474,2.30622405
3886,6,71,2.331568102,2.938772819
3887,7,71,2.441260467,3.698681924
3888,8,71,2.458285724,3.365831449
3889,9,71,2.227271382,1.802890439
3890,10,71,2.149580266,1.951028
3891,1,72,2.111266848,2.713189612
3892,2,72,1.860193717,1.808558164
3893,3,72,1.972798096,1.867823122
3894,4,72,2.316970474,2.169403365
3895,5,72,2.106012951,2.313206508
3896,6,72,2.338294868,2.944166084
3897,7,72,2.439108671,3.697869017
3898,8,72,2.460491486,3.37202096
3899,9,72,2.232246147,1.804145037
3900,10,72,2.152956896,1.954359705
3901,1,73,2.116583009,2.718238244
3902,2,73,1.864748381,1.812648937
3903,3,73,1.978193926,1.869268991
3904,4,73,2.321832124,2.170463548
3905,5,73,2.105086543,2.316771119
3906,6,73,2.341055012,2.945151455
3907,7,73,2.441911832,3.703866282
3908,8,73,2.461408386,3.37221117
3909,9,73,2.22762045,1.803407269
3910,10,73,2.15776839,1.955839514
3911,1,74,2.119128821,2.712309081
3912,2,74,1.870112633,1.816178724
3913,3,74,1.977755963,1.873563604
3914,4,74,2.331239088,2.178262028
3915,5,74,2.108683795,2.32587384
3916,6,74,2.347448611,2.947070918
3917,7,74,2.441599799,3.708091748
3918,8,74,2.466552458,3.368476216
3919,9,74,2.231237603,1.813831922
3920,10,74,2.164124327,1.954761618
3921,1,75,2.122603255,2.722996803
3922,2,75,1.87678244,1.82072552
3923,3,75,1.972281864,1.86811499
3924,4,75,2.337779852,2.190118919
3925,5,75,2.116876141,2.333951589
3926,6,75,2.350139695,2.947115045
3927,7,75,2.436561754,3.717742149
3928,8,75,2.472018074,3.371246326
3929,9,75,2.237725954,1.817628571
3930,10,75,2.160279945,1.955397631
3931,1,76,2.121407736,2.731454772
3932,2,76,1.879196192,1.821098853
3933,3,76,1.974354226,1.874915516
3934,4,76,2.336946526,2.189777802
3935,5,76,2.120449475,2.342983846
3936,6,76,2.351916505,2.945345491
3937,7,76,2.442100703,3.717062221
3938,8,76,2.480261578,3.378090031
3939,9,76,2.238328905,1.817801417
3940,10,76,2.16741052,1.957516551
3941,1,77,2.122141458,2.741229721
3942,2,77,1.883045795,1.826454688
3943,3,77,1.977018935,1.869548573
3944,4,77,2.338450464,2.18961404
3945,5,77,2.120239877,2.349509332
3946,6,77,2.358548781,2.946506631
3947,7,77,2.447630277,3.717110108
3948,8,77,2.483773028,3.380558807
3949,9,77,2.235626267,1.811179998
3950,10,77,2.165384321,1.959756476
3951,1,78,2.120941002,2.745816945
3952,2,78,1.884710606,1.82863146
3953,3,78,1.985784162,1.879553288
3954,4,78,2.336918434,2.193046442
3955,5,78,2.127987275,2.353622481
3956,6,78,2.362182691,2.948279578
3957,7,78,2.451255531,3.724907769
3958,8,78,2.486050888,3.388278128
3959,9,78,2.238266745,1.816164961
3960,10,78,2.172209685,1.964780056
3961,1,79,2.12021059,2.738928065
3962,2,79,1.891248456,1.834373495
3963,3,79,1.994126353,1.888555282
3964,4,79,2.33909564,2.187170079
3965,5,79,2.131399136,2.364486681
3966,6,79,2.369229168,2.951242189
3967,7,79,2.450378131,3.729391289
3968,8,79,2.494295665,3.394660878
3969,9,79,2.235151215,1.808279136
3970,10,79,2.169331847,1.96537003
3971,1,80,2.123742653,2.747627788
3972,2,80,1.894851663,1.84998273
3973,3,80,1.996727097,1.891816986
3974,4,80,2.342614696,2.191748378
3975,5,80,2.137338718,2.368112185
3976,6,80,2.373947589,2.951586697
3977,7,80,2.454546657,3.7378658
3978,8,80,2.491869828,3.399241532
3979,9,80,2.232588672,1.813344937
3980,10,80,2.173726576,1.967672131
3981,1,81,2.125634838,2.755174785
3982,2,81,1.900357725,1.859734392
3983,3,81,2.001978145,1.895574211
3984,4,81,2.34376915,2.188986533
3985,5,81,2.134344846,2.371401068
3986,6,81,2.379330203,2.953124808
3987,7,81,2.458849411,3.734023511
3988,8,81,2.489523915,3.401667045
3989,9,81,2.243021281,1.814069985
3990,10,81,2.173819178,1.965596802
3991,1,82,2.126336916,2.757404121
3992,2,82,1.900326804,1.866788755
3993,3,82,2.008591515,1.895284783
3994,4,82,2.347944173,2.193805148
3995,5,82,2.137147089,2.38351243
3996,6,82,2.381211499,2.957251227
3997,7,82,2.459148331,3.72617113
3998,8,82,2.489659871,3.399923103
3999,9,82,2.243083515,1.81731381
4000,10,82,2.175738782,1.971534521
4001,1,83,2.12015032,2.767185425
4002,2,83,1.899411834,1.866117082
4003,3,83,2.01509138,1.898557346
4004,4,83,2.351479894,2.199712513
4005,5,83,2.141559349,2.392511017
4006,6,83,2.388178474,2.958418102
4007,7,83,2.461491399,3.732863444
4008,8,83,2.492980693,3.40113306
4009,9,83,2.245153347,1.828644089
4010,10,83,2.174681491,1.97225867
4011,1,84,2.128914038,2.770968025
4012,2,84,1.895376276,1.872504462
4013,3,84,2.018116681,1.905065195
4014,4,84,2.352751297,2.204870682
4015,5,84,2.14416392,2.386075946
4016,6,84,2.39261668,2.962886434
4017,7,84,2.462355403,3.739017991
4018,8,84,2.492865355,3.400174007
4019,9,84,2.246068499,1.827197265
4020,10,84,2.17726176,1.972646388
4021,1,85,2.13027666,2.777059865
4022,2,85,1.901345595,1.877929101
4023,3,85,2.023517915,1.907860519
4024,4,85,2.357832704,2.202137358
4025,5,85,2.147236993,2.395793074
4026,6,85,2.396304636,2.96388611
4027,7,85,2.465040135,3.738018781
4028,8,85,2.498321732,3.403614901
4029,9,85,2.244977511,1.823981684
4030,10,85,2.17844344,1.979050609
4031,1,86,2.130610192,2.777391285
4032,2,86,1.910745307,1.889234045
4033,3,86,2.026555586,1.909518537
4034,4,86,2.354767462,2.195462323
4035,5,86,2.154488267,2.402823035
4036,6,86,2.401909476,2.969702261
4037,7,86,2.46869378,3.741919127
4038,8,86,2.499339885,3.409644538
4039,9,86,2.246139834,1.825249287
4040,10,86,2.185681024,1.981268779
4041,1,87,2.132009123,2.78815989
4042,2,87,1.911162614,1.888691194
4043,3,87,2.030423891,1.907098803
4044,4,87,2.349358831,2.188799786
4045,5,87,2.155545564,2.402129138
4046,6,87,2.409356301,2.976662184
4047,7,87,2.46706219,3.74054799
4048,8,87,2.503780446,3.412387385
4049,9,87,2.240600856,1.815428125
4050,10,87,2.190066031,1.987695777
4051,1,88,2.132807493,2.7947452
4052,2,88,1.916585423,1.88858448
4053,3,88,2.034995362,1.916250555
4054,4,88,2.360511565,2.197981574
4055,5,88,2.155921586,2.407725549
4056,6,88,2.407755329,2.983054526
4057,7,88,2.466875319,3.745331788
4058,8,88,2.507997447,3.410968721
4059,9,88,2.238759141,1.808162494
4060,10,88,2.190616988,1.990851359
4061,1,89,2.133472238,2.802984191
4062,2,89,1.909101552,1.894716779
4063,3,89,2.036565162,1.92141246
4064,4,89,2.36427357,2.194129215
4065,5,89,2.157062979,2.412378993
4066,6,89,2.410405676,2.982187251
4067,7,89,2.465316679,3.745885226
4068,8,89,2.509728832,3.410754871
4069,9,89,2.243517376,1.807991109
4070,10,89,2.189721038,1.992512474
4071,1,90,2.129175216,2.807813397
4072,2,90,1.908587455,1.893105331
4073,3,90,2.040350579,1.92958612
4074,4,90,2.370236068,2.205943882
4075,5,90,2.162466794,2.417045894
4076,6,90,2.411787081,2.987298979
4077,7,90,2.466507369,3.738874526
4078,8,90,2.5071636,3.413371677
4079,9,90,2.246581997,1.809343266
4080,10,90,2.189560301,1.990578366
4081,1,91,2.132990953,2.813762872
4082,2,91,1.909619252,1.895900706
4083,3,91,2.043761769,1.935828984
4084,4,91,2.374203127,2.20969527
4085,5,91,2.165936925,2.424052034
4086,6,91,2.416515986,2.986444269
4087,7,91,2.471440229,3.73901814
4088,8,91,2.506811108,3.413861483
4089,9,91,2.246523455,1.808543298
4090,10,91,2.193286151,1.995402754
4091,1,92,2.133041666,2.816523643
4092,2,92,1.911710334,1.901230761
4093,3,92,2.046499522,1.937140309
4094,4,92,2.369961594,2.210294509
4095,5,92,2.16713465,2.430545403
4096,6,92,2.419330855,2.985671116
4097,7,92,2.47259448,3.739248073
4098,8,92,2.507568515,3.413321836
4099,9,92,2.246849548,1.812495157
4100,10,92,2.193024053,1.998112873
4101,1,93,2.132485173,2.823755635
4102,2,93,1.919152982,1.910952795
4103,3,93,2.050793198,1.940258479
4104,4,93,2.371314003,2.216245716
4105,5,93,2.165342635,2.436059227
4106,6,93,2.424535857,2.982743251
4107,7,93,2.477119596,3.742413581
4108,8,93,2.51154848,3.417635601
4109,9,93,2.253261292,1.810685742
4110,10,93,2.196498796,1.992683653
4111,1,94,2.134656728,2.833637592
4112,2,94,1.927747474,1.922029103
4113,3,94,2.052251488,1.944357386
4114,4,94,2.378150708,2.219860404
4115,5,94,2.166241833,2.447606224
4116,6,94,2.429877299,2.983671881
4117,7,94,2.473691852,3.742150149
4118,8,94,2.511188036,3.420529558
4119,9,94,2.255781322,1.820477905
4120,10,94,2.19769792,1.994723194
4121,1,95,2.129713687,2.834954253
4122,2,95,1.927534671,1.92236233
4123,3,95,2.054669119,1.945153385
4124,4,95,2.383907818,2.22672747
4125,5,95,2.166125868,2.449800246
4126,6,95,2.434007165,2.984484796
4127,7,95,2.477841143,3.74618852
4128,8,95,2.508026143,3.418047481
4129,9,95,2.260621316,1.82309255
4130,10,95,2.200367227,1.993728079
4131,1,96,2.128503669,2.834305374
4132,2,96,1.932252198,1.928874741
4133,3,96,2.056119069,1.948665288
4134,4,96,2.384093086,2.229303796
4135,5,96,2.176290671,2.454260342
4136,6,96,2.439932322,2.989408192
4137,7,96,2.479273149,3.748908893
4138,8,96,2.508230013,3.422233145
4139,9,96,2.256480584,1.824830127
4140,10,96,2.200342467,1.994921491
4141,1,97,2.129846463,2.832885186
4142,2,97,1.934307716,1.929298806
4143,3,97,2.059955109,1.95061474
4144,4,97,2.39530001,2.23304412
4145,5,97,2.180915897,2.448625538
4146,6,97,2.441524895,2.980696041
4147,7,97,2.482122919,3.752011157
4148,8,97,2.511851942,3.423530294
4149,9,97,2.261162358,1.825123089
4150,10,97,2.204059225,1.99877316
4151,1,98,2.132164901,2.839913453
4152,2,98,1.937610233,1.93645381
4153,3,98,2.064274994,1.951593551
4154,4,98,2.397712959,2.239867877
4155,5,98,2.184350046,2.45942655
4156,6,98,2.451196782,2.989517568
4157,7,98,2.481075716,3.75578846
4158,8,98,2.516968283,3.428861906
4159,9,98,2.258866149,1.823787043
4160,10,98,2.205206829,1.997448367
4161,1,99,2.131741378,2.84797543
4162,2,99,1.950202607,1.947399929
4163,3,99,2.067255997,1.954975051
4164,4,99,2.401501223,2.244806182
4165,5,99,2.190554929,2.464963376
4166,6,99,2.449854589,2.984384074
4167,7,99,2.484013359,3.760925992
4168,8,99,2.521543252,3.427002745
4169,9,99,2.25509602,1.822177835
4170,10,99,2.209971818,1.997620377
4171,1,100,2.130417896,2.851062217
4172,2,100,1.955197354,1.95246526
4173,3,100,2.072220143,1.955540644
4174,4,100,2.40365153,2.251895742
4175,5,100,2.188269994,2.468057432
4176,6,100,2.44757785,2.986413914
4177,7,100,2.483286983,3.764288917
4178,8,100,2.5227156,3.430296621
4179,9,100,2.254048857,1.821664068
4180,10,100,2.213075781,2.002328626
4181,1,101,2.130653791,2.856657556
4182,2,101,1.955628851,1.959855372
4183,3,101,2.078389584,1.964448946
4184,4,101,2.405963064,2.263599484
4185,5,101,2.189102754,2.475037493
4186,6,101,2.454136915,2.98972465
4187,7,101,2.491210716,3.768366172
4188,8,101,2.524889906,3.429661067
4189,9,101,2.249630344,1.81925033
4190,10,101,2.215186285,2.000043045
4191,1,102,2.133391644,2.862420264
4192,2,102,1.956022813,1.960644464
4193,3,102,2.083347053,1.968804803
4194,4,102,2.411802296,2.26532085
4195,5,102,2.191142127,2.478749666
4196,6,102,2.451638166,2.990906581
4197,7,102,2.494267193,3.769204005
4198,8,102,2.524857725,3.41429994
4199,9,102,2.253576744,1.823107961
4200,10,102,2.217592282,1.999604057
4201,1,103,2.137288871,2.869951787
4202,2,103,1.960322874,1.968215627
4203,3,103,2.086418076,1.971577284
4204,4,103,2.40956035,2.262529192
4205,5,103,2.189159352,2.490754402
4206,6,103,2.453840111,2.984278567
4207,7,103,2.498580334,3.773922295
4208,8,103,2.520647779,3.410180621
4209,9,103,2.255283628,1.825116389
4210,10,103,2.215077493,1.996311122
4211,1,104,2.135544109,2.875332565
4212,2,104,1.960602484,1.975969349
4213,3,104,2.086797372,1.97073944
4214,4,104,2.409069915,2.271519723
4215,5,104,2.197326394,2.498589865
4216,6,104,2.457343342,2.983423196
4217,7,104,2.506466065,3.776221259
4218,8,104,2.520281291,3.410090194
4219,9,104,2.256536753,1.823136623
4220,10,104,2.215633332,1.998723533
4221,1,105,2.131767768,2.883937256
4222,2,105,1.962048037,1.979437759
4223,3,105,2.088192731,1.975756793
4224,4,105,2.408874676,2.278280921
4225,5,105,2.20143477,2.504375766
4226,6,105,2.458538603,2.986046174
4227,7,105,2.507641094,3.765202556
4228,8,105,2.523965028,3.415244264
4229,9,105,2.258407502,1.822837161
4230,10,105,2.215147212,2.002957491
4231,1,106,2.131045911,2.887042947
4232,2,106,1.962991849,1.981715469
4233,3,106,2.090761417,1.975414688
4234,4,106,2.415542272,2.284302504
4235,5,106,2.206685396,2.511569223
4236,6,106,2.457338803,2.987717273
4237,7,106,2.508169906,3.759336884
4238,8,106,2.52133393,3.410757631
4239,9,106,2.260745492,1.821359182
4240,10,106,2.214201171,1.99886191
